Timestamp,objectPoints,imagePoints,cameraMatrix,distCoeffs,solvePNPmethod,rotation,translation,lightsUsed
60291.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;297 669;399 568;417 680;286 680;164 577;165,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,0.00030458 0.102027 1.54884,-34.2247 140.971 -211.633,b03 b06 b05 b04 b02 b01
60311.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;297 669;400 568;418 679;286 679;165 577;165,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.025348 0.105562 1.55558,-29.7298 144.154 -210.801,b03 b06 b05 b04 b02 b01
60319.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;298 669;400 568;418 680;286 680;165 577;165,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00829832 0.100553 1.55068,-33.3302 142.203 -210.609,b03 b06 b05 b04 b02 b01
60343.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;298 669;400 568;418 680;287 680;165 577;165,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0117943 0.0990348 1.55214,-33.0087 143.065 -210.343,b03 b06 b05 b04 b02 b01
60354.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;298 669;400 568;418 680;287 680;166 577;166,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00513035 0.109243 1.55192,-32.7469 141.094 -212.433,b03 b06 b05 b04 b02 b01
60387.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;299 669;401 568;419 680;287 680;166 577;166,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0149999 0.0998228 1.55194,-32.8947 143.358 -210.176,b03 b06 b05 b04 b02 b01
60404,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;299 669;401 568;419 680;288 680;166 577;166,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.014059 0.101245 1.55271,-32.8142 143.088 -210.368,b03 b06 b05 b04 b02 b01
60417,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;300 670;402 569;420 680;288 680;167 578;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0236958 0.104567 1.55311,-31.4415 144.293 -210.244,b03 b06 b05 b04 b02 b01
60421.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;300 670;402 568;420 680;289 680;167 578;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0187236 0.106841 1.55463,-31.6751 143.255 -210.61,b03 b06 b05 b04 b02 b01
60428.8,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;300 670;402 568;420 680;288 680;167 578;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0196178 0.105457 1.55386,-31.7572 143.515 -210.425,b03 b06 b05 b04 b02 b01
60433.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,580;300 669;402 568;420 680;289 680;167 578;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0198218 0.0984814 1.55518,-32.657 144.432 -209.773,b03 b06 b05 b04 b02 b01
60440.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;300 669;402 568;420 680;288 680;167 577;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0128161 0.105 1.55181,-32.9391 142.244 -210.663,b03 b06 b05 b04 b02 b01
60445.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;300 668;401 567;419 679;288 679;167 577;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0138169 0.0928366 1.55201,-34.4753 144.047 -210.406,b03 b06 b05 b04 b02 b01
60457.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;299 668;401 567;419 678;288 679;167 576;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.014269 0.104771 1.55339,-32.4763 142.458 -211.832,b03 b06 b05 b04 b02 b01
60464.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;299 667;401 566;419 678;288 678;167 575;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0163564 0.103316 1.55371,-32.3489 142.605 -211.679,b03 b06 b05 b04 b02 b01
60483.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;300 667;402 566;420 678;288 678;167 575;167,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0216849 0.0968621 1.55301,-32.751 143.705 -209.88,b03 b06 b05 b04 b02 b01
60488.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;300 668;402 566;420 678;289 678;167 576;168,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0178479 0.104013 1.55313,-32.4769 142.659 -211.172,b03 b06 b05 b04 b02 b01
60501.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;300 668;402 567;420 679;289 679;168 576;168,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0119002 0.111111 1.5533,-32.3734 141.305 -212.325,b03 b06 b05 b04 b02 b01
60508.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;301 668;403 567;421 679;289 679;168 577;168,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0251669 0.0966548 1.55521,-32.5849 144.877 -209.442,b03 b06 b05 b04 b02 b01
60526.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;301 669;403 567;421 679;290 680;168 577;169,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00934594 0.107643 1.5525,-33.6637 141.459 -211.437,b03 b06 b05 b04 b02 b01
60531.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;302 669;403 567;421 679;290 680;169 577;169,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00864222 0.104433 1.55164,-34.5192 141.847 -211.38,b03 b06 b05 b04 b02 b01
60548.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;302 669;403 567;421 679;290 680;169 577;169,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.00864222 0.104433 1.55164,-34.5192 141.847 -211.38,b03 b06 b05 b04 b02 b01
60555,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;302 668;403 567;422 679;290 679;169 577;169,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0244329 0.0918653 1.55301,-34.0586 145.362 -209.126,b03 b06 b05 b04 b02 b01
60569.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;302 668;404 567;422 679;291 680;169 577;170,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0127779 0.101438 1.55364,-34.4486 142.68 -210.614,b03 b06 b05 b04 b02 b01
60575.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;302 668;404 567;422 679;291 680;169 577;170,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0127779 0.101438 1.55364,-34.4486 142.68 -210.614,b03 b06 b05 b04 b02 b01
60593.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;302 668;404 567;422 679;291 679;170 577;170,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0200009 0.110555 1.55636,-32.0124 142.695 -211.762,b03 b06 b05 b04 b02 b01
60606.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;303 668;404 567;422 679;291 679;170 577;170,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0161266 0.102421 1.55303,-34.1393 142.974 -210.948,b03 b06 b05 b04 b02 b01
60649,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,579;303 668;404 567;422 679;291 679;170 577;170,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0205894 0.0994943 1.55373,-33.89 144.112 -210.488,b03 b06 b05 b04 b02 b01
60662.8,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;303 668;404 567;423 679;292 679;170 577;171,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0161478 0.100563 1.55166,-34.7945 143.11 -210.658,b03 b06 b05 b04 b02 b01
60674.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;303 668;405 566;423 679;292 679;171 576;171,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0146976 0.118665 1.55571,-32.0912 140.596 -212.56,b03 b06 b05 b04 b02 b01
60682.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;304 667;405 566;423 679;292 679;171 576;171,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0119433 0.101994 1.55298,-35.2201 142.088 -210.888,b03 b06 b05 b04 b02 b01
60693.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;304 667;405 566;423 678;292 679;171 576;172,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0112867 0.100037 1.5516,-35.9091 142.347 -211.262,b03 b06 b05 b04 b02 b01
60700,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;304 667;405 566;423 678;293 679;171 576;172,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0102139 0.10159 1.55235,-35.8309 142.042 -211.473,b03 b06 b05 b04 b02 b01
60710.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;304 667;406 566;424 678;293 679;172 576;172,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.02264 0.10826 1.55752,-32.8159 142.992 -211.277,b03 b06 b05 b04 b02 b01
60717.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;304 667;406 566;424 678;293 679;172 576;172,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.02264 0.10826 1.55752,-32.8159 142.992 -211.277,b03 b06 b05 b04 b02 b01
60728.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;305 667;406 566;424 678;293 679;172 576;172,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0188097 0.100184 1.5542,-34.9211 143.264 -210.456,b03 b06 b05 b04 b02 b01
60733.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;305 667;406 566;424 678;293 679;172 576;173,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0135402 0.10227 1.55216,-35.7131 142.367 -211.294,b03 b06 b05 b04 b02 b01
60742.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;305 667;406 566;424 678;294 679;172 576;173,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0124737 0.103815 1.55291,-35.6353 142.064 -211.503,b03 b06 b05 b04 b02 b01
60749.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;305 667;406 566;424 678;294 679;172 576;173,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0124737 0.103815 1.55291,-35.6353 142.064 -211.503,b03 b06 b05 b04 b02 b01
60758.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;306 667;406 566;425 678;294 679;173 576;173,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0181134 0.0952657 1.55201,-36.4078 143.763 -210.108,b03 b06 b05 b04 b02 b01
60764.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;306 667;407 566;425 678;294 679;173 576;174,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0157994 0.104497 1.55273,-35.5172 142.389 -211.323,b03 b06 b05 b04 b02 b01
60781.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;306 667;407 566;425 678;294 679;173 576;174,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0157994 0.104497 1.55273,-35.5172 142.389 -211.323,b03 b06 b05 b04 b02 b01
60788.1,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;306 667;407 566;425 678;294 679;173 576;174,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0157994 0.104497 1.55273,-35.5172 142.389 -211.323,b03 b06 b05 b04 b02 b01
60803.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;306 667;407 566;425 678;294 679;173 576;174,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0157994 0.104497 1.55273,-35.5172 142.389 -211.323,b03 b06 b05 b04 b02 b01
60810.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;307 667;407 566;426 678;295 679;174 576;174,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0203816 0.0974854 1.55258,-36.2118 143.787 -210.137,b03 b06 b05 b04 b02 b01
60824.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;307 667;408 566;426 678;295 679;174 576;175,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0180644 0.10672 1.55329,-35.3212 142.411 -211.352,b03 b06 b05 b04 b02 b01
60831.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;307 667;408 566;426 678;295 679;174 576;175,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0180644 0.10672 1.55329,-35.3212 142.411 -211.352,b03 b06 b05 b04 b02 b01
60849.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;307 667;408 566;426 678;296 679;174 576;175,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0170108 0.10825 1.55403,-35.2438 142.112 -211.559,b03 b06 b05 b04 b02 b01
60855.5,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;308 667;408 566;426 678;296 679;174 576;175,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0133565 0.100143 1.55076,-37.3186 142.4 -210.695,b03 b06 b05 b04 b02 b01
60867.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;308 667;408 566;426 678;296 679;175 576;175,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0162957 0.105121 1.5532,-36.0894 142.488 -211.503,b03 b06 b05 b04 b02 b01
60875.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;308 667;408 566;427 678;296 679;175 576;175,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0226554 0.0997002 1.55315,-36.0158 143.812 -210.165,b03 b06 b05 b04 b02 b01
60899.8,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;308 667;408 566;427 678;296 679;175 577;176,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0210063 0.0966368 1.55305,-36.8548 144.284 -210.353,b03 b06 b05 b04 b02 b01
60905.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;308 667;409 566;427 678;297 679;175 576;176,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.019288 0.11046 1.55459,-35.048 142.138 -211.585,b03 b06 b05 b04 b02 b01
60934.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;308 667;409 566;427 678;297 679;175 576;176,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.019288 0.11046 1.55459,-35.048 142.138 -211.585,b03 b06 b05 b04 b02 b01
60952.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;309 667;409 566;427 678;297 679;176 576;176,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0185756 0.107336 1.55376,-35.8924 142.514 -211.53,b03 b06 b05 b04 b02 b01
60973.8,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;309 667;409 566;427 678;297 679;176 577;177,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0169634 0.104358 1.55369,-36.7137 142.983 -211.732,b03 b06 b05 b04 b02 b01
60982.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;309 667;409 566;427 678;297 679;176 577;177,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0169634 0.104358 1.55369,-36.7137 142.983 -211.732,b03 b06 b05 b04 b02 b01
60993.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;309 667;409 566;428 678;297 679;176 577;177,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0232679 0.0988629 1.55362,-36.6587 144.307 -210.384,b03 b06 b05 b04 b02 b01
61001.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;309 667;410 566;428 678;297 679;176 577;177,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0261957 0.106106 1.55637,-34.9629 143.815 -210.775,b03 b06 b05 b04 b02 b01
61013.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;310 667;410 566;428 678;298 679;177 577;178,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0192307 0.106584 1.55426,-36.5166 143.007 -211.762,b03 b06 b05 b04 b02 b01
61020.7,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;310 667;410 566;429 678;298 679;177 576;178,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0219591 0.106087 1.55222,-36.4339 142.983 -211.042,b03 b06 b05 b04 b02 b01
61031.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;310 667;410 566;429 678;298 679;177 577;178,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0255351 0.101084 1.55419,-36.4627 144.331 -210.413,b03 b06 b05 b04 b02 b01
61038.9,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;310 667;410 565;429 678;298 680;177 577;178,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0131603 0.100287 1.55397,-38.2166 142.58 -210.544,b03 b06 b05 b04 b02 b01
61049.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;311 666;411 565;429 678;299 679;178 577;178,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0239591 0.0991953 1.55827,-36.794 144.359 -210.231,b03 b06 b05 b04 b02 b01
61056.3,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;311 666;411 565;429 678;299 679;178 576;179,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0150615 0.106123 1.5542,-37.6007 142.119 -211.675,b03 b06 b05 b04 b02 b01
61066.2,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;311 666;411 565;430 678;299 679;178 576;179,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0214582 0.100641 1.55417,-37.5253 143.458 -210.333,b03 b06 b05 b04 b02 b01
61074.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,577;311 666;411 565;430 678;299 679;178 576;179,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0169788 0.103403 1.55341,-37.8033 142.333 -210.763,b03 b06 b05 b04 b02 b01
61084.6,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,577;312 666;412 565;430 678;300 679;178 576;179,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0151813 0.104188 1.55364,-38.0885 141.816 -210.508,b03 b06 b05 b04 b02 b01
61090.4,3;63.3;0 63.1;6.4;0 62.7;65;0 2.9;5.7;0 -57.4;4.6;0 -57.2;63.3;0,578;312 666;412 565;430 678;300 679;178 576;180,480.054 0 378.63 0 484.949 189.531 0 0 1,-0.329182 0.120842 -0.000398131 0.00018955 -0.021247,ITERATIVE,-0.0145165 0.103306 1.55235,-38.6187 142.078 -210.874,b03 b06 b05 b04 b02 b01
